"","EditId","occid","CatalogNumber","dbpk","ReviewStatus","AppliedStatus","Editor","Timestamp","FieldName","OldValue","NewValue"
"99887",2140509,4265659,"0027197MOR",34754,"OPEN","APPLIED","Hipp, Andrew",42395.7036921296,"decimallatitude","41.752370999999997","41.752414999999999"
"107586",2140510,4265659,"0027197MOR",34754,"OPEN","APPLIED","Hipp, Andrew",42395.7036921296,"decimallongitude","-86.666480000000007","-86.666324000000003"
"7387",2140527,4265659,"0027197MOR",34754,"OPEN","APPLIED","Hipp, Andrew",42395.7046875,"coordinateuncertaintyinmeters","75","73"
"99886",2140525,4265659,"0027197MOR",34754,"OPEN","APPLIED","Hipp, Andrew",42395.7046875,"decimallatitude","41.752414999999999","41.752398999999997"
"107585",2140526,4265659,"0027197MOR",34754,"OPEN","APPLIED","Hipp, Andrew",42395.7046875,"decimallongitude","-86.666324000000003","-86.666130999999993"
"7386",2140578,4265659,"0027197MOR",34754,"OPEN","APPLIED","Hipp, Andrew",42395.7075347222,"coordinateuncertaintyinmeters","73","60"
"99885",2140576,4265659,"0027197MOR",34754,"OPEN","APPLIED","Hipp, Andrew",42395.7075347222,"decimallatitude","41.752398999999997","41.752350999999997"
"107584",2140577,4265659,"0027197MOR",34754,"OPEN","APPLIED","Hipp, Andrew",42395.7075347222,"decimallongitude","-86.666130999999993","-86.666195000000002"
"99873",2141130,4226110,"0027072MOR",36498,"OPEN","APPLIED","Hipp, Andrew",42395.7420486111,"decimallatitude","41.8187","41.818021000000002"
"107572",2141131,4226110,"0027072MOR",36498,"OPEN","APPLIED","Hipp, Andrew",42395.7420486111,"decimallongitude","-88.081000000000003","-88.078757999999993"
"99872",2141163,4226128,"0044105MOR",36516,"OPEN","APPLIED","Hipp, Andrew",42395.7450810185,"decimallatitude","41.8187","41.819522999999997"
"107571",2141164,4226128,"0044105MOR",36516,"OPEN","APPLIED","Hipp, Andrew",42395.7450810185,"decimallongitude","-88.081000000000003","-88.081518000000003"
"99871",2141209,4226129,"0027292MOR",36518,"OPEN","APPLIED","Hipp, Andrew",42395.7463773148,"decimallatitude","41.8155","41.815558000000003"
"107570",2141210,4226129,"0027292MOR",36518,"OPEN","APPLIED","Hipp, Andrew",42395.7463773148,"decimallongitude","-88.076999999999998","-88.050606000000002"
"99869",2141283,4226626,"0027073MOR",37023,"OPEN","APPLIED","Hipp, Andrew",42395.7499305556,"decimallatitude","41.8187","41.818821"
"107568",2141284,4226626,"0027073MOR",37023,"OPEN","APPLIED","Hipp, Andrew",42395.7499305556,"decimallongitude","-88.081000000000003","-88.081762999999995"
"99863",2175883,4266619,"0027337MOR",37509,"OPEN","APPLIED","Hipp, Andrew",42402.6269675926,"decimallatitude","41.642000000000003","41.644086999999999"
"107561",2175884,4266619,"0027337MOR",37509,"OPEN","APPLIED","Hipp, Andrew",42402.6269675926,"decimallongitude","-88.522000000000006","-88.517106999999996"
"99861",2175967,4266942,"0027218MOR",37832,"OPEN","APPLIED","Hipp, Andrew",42402.6307291667,"decimallatitude","41.814","41.813791000000002"
"107559",2175968,4266942,"0027218MOR",37832,"OPEN","APPLIED","Hipp, Andrew",42402.6307291667,"decimallongitude","-88.090900000000005","-88.091267000000002"
"7343",2177100,4267049,"0027282MOR",37941,"OPEN","APPLIED","Hipp, Andrew",42402.7012268519,"coordinateuncertaintyinmeters","184","202"
"99843",2177098,4267049,"0027282MOR",37941,"OPEN","APPLIED","Hipp, Andrew",42402.7012268519,"decimallatitude","41.925840000000001","41.928489999999996"
"107541",2177099,4267049,"0027282MOR",37941,"OPEN","APPLIED","Hipp, Andrew",42402.7012268519,"decimallongitude","-88.186295999999999","-88.182733999999996"
"7341",2177189,4267087,"0027202MOR",37979,"OPEN","APPLIED","Hipp, Andrew",42402.7118171296,"coordinateuncertaintyinmeters","140","202"
"99841",2177187,4267087,"0027202MOR",37979,"OPEN","APPLIED","Hipp, Andrew",42402.7118171296,"decimallatitude","42.046688000000003","42.046545000000002"
"107539",2177188,4267087,"0027202MOR",37979,"OPEN","APPLIED","Hipp, Andrew",42402.7118171296,"decimallongitude","-88.623925999999997","-88.622971000000007"
"7319",2198059,4267764,"0027231MOR",39390,"OPEN","APPLIED","Hipp, Andrew",42405.6759490741,"coordinateuncertaintyinmeters","167","140"
"99819",2198057,4267764,"0027231MOR",39390,"OPEN","APPLIED","Hipp, Andrew",42405.6759490741,"decimallatitude","42.014363000000003","42.013596999999997"
"107517",2198058,4267764,"0027231MOR",39390,"OPEN","APPLIED","Hipp, Andrew",42405.6759490741,"decimallongitude","-88.264630999999994","-88.264713999999998"
"7312",2198282,4267770,"0027332MOR",39397,"OPEN","APPLIED","Hipp, Andrew",42405.6958217593,"coordinateuncertaintyinmeters","438","416"
"99812",2198280,4267770,"0027332MOR",39397,"OPEN","APPLIED","Hipp, Andrew",42405.6958217593,"decimallatitude","41.703722999999997","41.703274999999998"
"107510",2198281,4267770,"0027332MOR",39397,"OPEN","APPLIED","Hipp, Andrew",42405.6958217593,"decimallongitude","-87.955466000000001","-87.954950999999994"
"7300",2199007,4267781,"0027436MOR",39410,"OPEN","APPLIED","Hipp, Andrew",42405.7394212963,"coordinateuncertaintyinmeters","50","41"
"99800",2199005,4267781,"0027436MOR",39410,"OPEN","APPLIED","Hipp, Andrew",42405.7394212963,"decimallatitude","42.173887999999998","42.174126000000001"
"107498",2199006,4267781,"0027436MOR",39410,"OPEN","APPLIED","Hipp, Andrew",42405.7394212963,"decimallongitude","-88.271589000000006","-88.271439000000001"
"7276",2224124,4269416,"0043566MOR",41063,"OPEN","APPLIED","Hipp, Andrew",42409.6827662037,"coordinateuncertaintyinmeters","185","146"
"99776",2224122,4269416,"0043566MOR",41063,"OPEN","APPLIED","Hipp, Andrew",42409.6827662037,"decimallatitude","41.817444999999999","41.817636999999998"
"107474",2224123,4269416,"0043566MOR",41063,"OPEN","APPLIED","Hipp, Andrew",42409.6827662037,"decimallongitude","-88.063609","-88.065067999999997"
"7262",2226419,4269433,"0043551MOR",41080,"OPEN","APPLIED","Hipp, Andrew",42409.7377893518,"coordinateuncertaintyinmeters","164","136"
"99762",2226417,4269433,"0043551MOR",41080,"OPEN","APPLIED","Hipp, Andrew",42409.7377893518,"decimallatitude","41.81559","41.815078"
"107460",2226418,4269433,"0043551MOR",41080,"OPEN","APPLIED","Hipp, Andrew",42409.7377893518,"decimallongitude","-88.051592999999997","-88.049189999999996"
"7243",2275283,4269453,"0043973MOR",41100,"OPEN","APPLIED","Hipp, Andrew",42416.6332638889,"coordinateuncertaintyinmeters","99","200"
"7239",2275660,4269429,"0043541MOR",41076,"OPEN","APPLIED","Hipp, Andrew",42416.6621875,"coordinateuncertaintyinmeters","184","173"
"99740",2275658,4269429,"0043541MOR",41076,"OPEN","APPLIED","Hipp, Andrew",42416.6621875,"decimallatitude","41.818085000000004","41.817829000000003"
"107438",2275659,4269429,"0043541MOR",41076,"OPEN","APPLIED","Hipp, Andrew",42416.6621875,"decimallongitude","-88.059231999999994","-88.059574999999995"
"7238",2275676,4269429,"0043541MOR",41076,"OPEN","APPLIED","Hipp, Andrew",42416.662662037,"coordinateuncertaintyinmeters","173","195"
"7235",2275738,4269442,"0043779MOR",41089,"OPEN","APPLIED","Hipp, Andrew",42416.6656597222,"coordinateuncertaintyinmeters","184","195"
"7233",2275967,4269451,"0043963MOR",41098,"OPEN","APPLIED","Hipp, Andrew",42416.6706018519,"coordinateuncertaintyinmeters","182","202"
"99736",2275965,4269451,"0043963MOR",41098,"OPEN","APPLIED","Hipp, Andrew",42416.6706018519,"decimallatitude","41.817292999999999","41.816397000000002"
"107434",2275966,4269451,"0043963MOR",41098,"OPEN","APPLIED","Hipp, Andrew",42416.6706018519,"decimallongitude","-88.046830999999997","-88.047174999999996"
"7232",2276016,4269453,"0043973MOR",41100,"OPEN","APPLIED","Hipp, Andrew",42416.6727430556,"coordinateuncertaintyinmeters","200","144"
"99735",2276014,4269453,"0043973MOR",41100,"OPEN","APPLIED","Hipp, Andrew",42416.6727430556,"decimallatitude","41.811399999999999","41.812072000000001"
"107433",2276015,4269453,"0043973MOR",41100,"OPEN","APPLIED","Hipp, Andrew",42416.6727430556,"decimallongitude","-88.065196999999998","-88.048246000000006"
"7227",2276913,4269457,"0043835MOR",41104,"OPEN","APPLIED","Hipp, Andrew",42416.6923842593,"coordinateuncertaintyinmeters","347","195"
"99730",2276911,4269457,"0043835MOR",41104,"OPEN","APPLIED","Hipp, Andrew",42416.6923842593,"decimallatitude","40.612816000000002","41.816806"
"107428",2276912,4269457,"0043835MOR",41104,"OPEN","APPLIED","Hipp, Andrew",42416.6923842593,"decimallongitude","-89.459260999999998","-88.054424999999995"
"99722",2277256,4269464,"0043990MOR",41111,"OPEN","APPLIED","Hipp, Andrew",42416.7027662037,"decimallatitude","41.815015000000002","41.813670999999999"
"107420",2277257,4269464,"0043990MOR",41111,"OPEN","APPLIED","Hipp, Andrew",42416.7027662037,"decimallongitude","-88.051120999999995","-88.047472999999997"
"99718",2277337,4269467,"0044001MOR",41114,"OPEN","APPLIED","Hipp, Andrew",42416.706712963,"decimallatitude","41.814759000000002","41.815973999999997"
"107416",2277338,4269467,"0044001MOR",41114,"OPEN","APPLIED","Hipp, Andrew",42416.706712963,"decimallongitude","-88.052537000000001","-88.051678999999993"
"99716",2277370,4269468,"0044008MOR",41115,"OPEN","APPLIED","Hipp, Andrew",42416.7084375,"decimallatitude","41.814630999999999","41.814886999999999"
"107414",2277371,4269468,"0044008MOR",41115,"OPEN","APPLIED","Hipp, Andrew",42416.7084375,"decimallongitude","-88.051078000000004","-88.051164"
"7213",2277408,4269470,"0044010MOR",41117,"OPEN","APPLIED","Hipp, Andrew",42416.7106944444,"coordinateuncertaintyinmeters","197","187"
"99713",2277406,4269470,"0044010MOR",41117,"OPEN","APPLIED","Hipp, Andrew",42416.7106944444,"decimallatitude","41.815334","41.815142000000002"
"107411",2277407,4269470,"0044010MOR",41117,"OPEN","APPLIED","Hipp, Andrew",42416.7106944444,"decimallongitude","-88.053138000000004","-88.050306000000006"
"7211",2277424,4269471,"0044011MOR",41118,"OPEN","APPLIED","Hipp, Andrew",42416.7119560185,"coordinateuncertaintyinmeters","199","195"
"99711",2277422,4269471,"0044011MOR",41118,"OPEN","APPLIED","Hipp, Andrew",42416.7119560185,"decimallatitude","41.814118999999998","41.815015000000002"
"107409",2277423,4269471,"0044011MOR",41118,"OPEN","APPLIED","Hipp, Andrew",42416.7119560185,"decimallongitude","-88.047387000000001","-88.048246000000006"
"7209",2277438,4269472,"0044012MOR",41119,"OPEN","APPLIED","Hipp, Andrew",42416.7135069444,"coordinateuncertaintyinmeters","213","170"
"99709",2277436,4269472,"0044012MOR",41119,"OPEN","APPLIED","Hipp, Andrew",42416.7135069444,"decimallatitude","41.815142000000002","41.815846000000001"
"107407",2277437,4269472,"0044012MOR",41119,"OPEN","APPLIED","Hipp, Andrew",42416.7135069444,"decimallongitude","-88.048760999999999","-88.052622999999997"
"7170",2309064,4215882,"0060147MOR",4487,"OPEN","APPLIED","Hipp, Andrew",42423.6309259259,"coordinateuncertaintyinmeters","149","176"
"99670",2309062,4215882,"0060147MOR",4487,"OPEN","APPLIED","Hipp, Andrew",42423.6309259259,"decimallatitude","41.905070000000002","41.890048999999998"
"107368",2309063,4215882,"0060147MOR",4487,"OPEN","APPLIED","Hipp, Andrew",42423.6309259259,"decimallongitude","-89.495018999999999","-89.493269999999995"
"7169",2309082,4215882,"0060147MOR",4487,"OPEN","APPLIED","Hipp, Andrew",42423.6323148148,"coordinateuncertaintyinmeters","176","177"
"99669",2309080,4215882,"0060147MOR",4487,"OPEN","APPLIED","Hipp, Andrew",42423.6323148148,"decimallatitude","41.890048999999998","41.889704999999999"
"107367",2309081,4215882,"0060147MOR",4487,"OPEN","APPLIED","Hipp, Andrew",42423.6323148148,"decimallongitude","-89.493269999999995","-89.493280999999996"
"7152",2309732,4273879,"0043535MOR",45548,"OPEN","APPLIED","Hipp, Andrew",42423.6585069444,"coordinateuncertaintyinmeters","106","116"
"99652",2309730,4273879,"0043535MOR",45548,"OPEN","APPLIED","Hipp, Andrew",42423.6585069444,"decimallatitude","41.815717999999997","41.81559"
"107350",2309731,4273879,"0043535MOR",45548,"OPEN","APPLIED","Hipp, Andrew",42423.6585069444,"decimallongitude","-88.067385999999999","-88.067127999999997"
"99622",2311248,4216002,"0027070MOR",4607,"OPEN","APPLIED","Hipp, Andrew",42423.7118055556,"decimallatitude","41.811239999999998","41.817957"
"107320",2311249,4216002,"0027070MOR",4607,"OPEN","APPLIED","Hipp, Andrew",42423.7118055556,"decimallongitude","-88.061205999999999","-88.077427999999998"
"7122",2311265,4216002,"0027070MOR",4607,"OPEN","APPLIED","Hipp, Andrew",42423.7129166667,"coordinateuncertaintyinmeters","82","70"
"99621",2311263,4216002,"0027070MOR",4607,"OPEN","APPLIED","Hipp, Andrew",42423.7129166667,"decimallatitude","41.817957","41.817796999999999"
"107319",2311264,4216002,"0027070MOR",4607,"OPEN","APPLIED","Hipp, Andrew",42423.7129166667,"decimallongitude","-88.077427999999998","-88.077342000000002"
"7107",2370683,4216019,"0027532MOR",4624,"OPEN","APPLIED","Hipp, Andrew",42430.6399652778,"coordinateuncertaintyinmeters","155","194"
"99606",2370681,4216019,"0027532MOR",4624,"OPEN","APPLIED","Hipp, Andrew",42430.6399652778,"decimallatitude","41.814695","41.815111000000002"
"107304",2370682,4216019,"0027532MOR",4624,"OPEN","APPLIED","Hipp, Andrew",42430.6399652778,"decimallongitude","-88.050284000000005","-88.051100000000005"
"7080",2371860,4216048,"0027324MOR",4653,"OPEN","APPLIED","Hipp, Andrew",42430.7044328704,"coordinateuncertaintyinmeters","941","818"
"99579",2371858,4216048,"0027324MOR",4653,"OPEN","APPLIED","Hipp, Andrew",42430.7044328704,"decimallatitude","41.710047000000003","41.710303000000003"
"107277",2371859,4216048,"0027324MOR",4653,"OPEN","APPLIED","Hipp, Andrew",42430.7044328704,"decimallongitude","-87.995890000000003","-87.997949000000006"
"7026",2417379,4279309,"0051602MOR",56379,"OPEN","APPLIED","Hipp, Andrew",42437.7491666667,"coordinateuncertaintyinmeters","210","473"
"99525",2417384,4279617,"0050327MOR",56814,"OPEN","APPLIED","Hipp, Andrew",42437.7509027778,"decimallatitude","42.402799999999999","42.401409999999998"
"107223",2417385,4279617,"0050327MOR",56814,"OPEN","APPLIED","Hipp, Andrew",42437.7509027778,"decimallongitude","-87.835700000000003","-87.838683000000003"
"99524",2417397,4279621,"0050331MOR",56818,"OPEN","APPLIED","Hipp, Andrew",42437.7537384259,"decimallatitude","41.832599999999999","41.832768000000002"
"107222",2417398,4279621,"0050331MOR",56818,"OPEN","APPLIED","Hipp, Andrew",42437.7537384259,"decimallongitude","-87.837900000000005","-87.837746999999993"
"99523",2417424,4279622,"0050332MOR",56819,"OPEN","APPLIED","Hipp, Andrew",42437.7554513889,"decimallatitude","41.831600000000002","41.831516999999998"
"107221",2417425,4279622,"0050332MOR",56819,"OPEN","APPLIED","Hipp, Andrew",42437.7554513889,"decimallongitude","-87.837299999999999","-87.837559999999996"
"99522",2417452,4279623,"0050333MOR",56820,"OPEN","APPLIED","Hipp, Andrew",42437.7566435185,"decimallatitude","41.832000000000001","41.831893000000001"
"107220",2417453,4279623,"0050333MOR",56820,"OPEN","APPLIED","Hipp, Andrew",42437.7566435185,"decimallongitude","-87.838399999999993","-87.839201000000003"
"99521",2417542,4279657,"0050367MOR",56869,"OPEN","APPLIED","Hipp, Andrew",42437.7624074074,"decimallatitude","41.600999999999999","41.601534999999998"
"107219",2417543,4279657,"0050367MOR",56869,"OPEN","APPLIED","Hipp, Andrew",42437.7624074074,"decimallongitude","-86.877499999999998","-86.879148000000001"
"99520",2417567,4279751,"0050461MOR",56978,"OPEN","APPLIED","Hipp, Andrew",42437.7643171296,"decimallatitude","41.817","41.816406000000001"
"107218",2417568,4279751,"0050461MOR",56978,"OPEN","APPLIED","Hipp, Andrew",42437.7643171296,"decimallongitude","-88.053299999999993","-88.052773000000002"
"99519",2486154,4279754,"0050464MOR",56981,"OPEN","APPLIED","Bannon, Lee",42451.6921527778,"decimallatitude","41.4559","41.469633999999999"
"107217",2486155,4279754,"0050464MOR",56981,"OPEN","APPLIED","Bannon, Lee",42451.6921527778,"decimallongitude","-87.6892","-87.677344000000005"
"99518",2486175,4279755,"0050465MOR",56982,"OPEN","APPLIED","Bannon, Lee",42451.6929050926,"decimallatitude","41.4559","41.593924000000001"
"107216",2486176,4279755,"0050465MOR",56982,"OPEN","APPLIED","Bannon, Lee",42451.6929050926,"decimallongitude","-87.689599999999999","-87.573932999999997"
"99517",2486181,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.6934375,"decimallatitude","41.456899999999997","41.593924000000001"
"107215",2486182,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.6934375,"decimallongitude","-87.688999999999993","-87.573932999999997"
"99516",2486196,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.6939236111,"decimallatitude","41.459099999999999","41.593924000000001"
"107214",2486197,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.6939236111,"decimallongitude","-87.688299999999998","-87.573932999999997"
"99515",2486237,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.6955902778,"decimallatitude","41.4559","41.593924000000001"
"107213",2486238,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.6955902778,"decimallongitude","-87.689700000000002","-87.573932999999997"
"99514",2486251,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.6961226852,"decimallatitude","41.4557","41.593924000000001"
"107212",2486252,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.6961226852,"decimallongitude","-87.689800000000005","-87.573932999999997"
"99513",2486322,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7002893519,"decimallatitude","41.459099999999999","41.593924000000001"
"107211",2486323,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7002893519,"decimallongitude","-87.688599999999994","-87.573932999999997"
"7012",2486423,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7062152778,"coordinateuncertaintyinmeters","210","213"
"99512",2486421,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7062152778,"decimallatitude","41.593924000000001","41.458258000000001"
"107210",2486422,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7062152778,"decimallongitude","-87.573932999999997","-87.696952999999993"
"99511",2486430,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.7073611111,"decimallatitude","41.593924000000001","41.459375000000001"
"107209",2486431,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.7073611111,"decimallongitude","-87.573932999999997","-87.696827999999996"
"99510",2486433,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.7080439815,"decimallatitude","41.593924000000001","41.459375000000001"
"107208",2486434,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.7080439815,"decimallongitude","-87.573932999999997","-87.696827999999996"
"99509",2486437,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.7089814815,"decimallatitude","41.593924000000001","41.458056999999997"
"107207",2486438,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.7089814815,"decimallongitude","-87.573932999999997","-87.697470999999993"
"99508",2486454,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.7096643519,"decimallatitude","41.593924000000001","41.459375000000001"
