Id,VLOOKup BARCODE,VLOOKUP-lat,ROUNDLAT-RimportFILE,VLOOKUP-long,ROUNDLONG-RimportFile,LATS match,Tag,Del,CollectionEventCategoryCode,ProjectName,LONGS match,Latitude-inBRAHMS,Longitude-inBRAHMS,LLDatum,LLResolution-in BRAHMS,VLOOK-UP LLRESOL,VLOOK-UP MATCH,LLOrigin,Comments,georeferencedBy,georeferenceRemarks,CurationText,Town_rng
725c19f2-8a9c-447a-a7e3-8ace106e531d,0038239MOR,41.815193,41.815193,-88.069246,-88.069246,GOOD,*,,PS,,GOOD,41.815193,-88.069246,WGS84,198m,198m,GOOD,GeoLocate,,"Brown, Bethany",,,
195ddcb3-6810-4f18-bd7a-8ae1772ebf4d,0038310MOR,42.314489,42.314489,-88.235176,-88.235176,GOOD,*,,PS,,PROBLEM,42.314489,-88.235176,WGS84,1963m,1963m,GOOD,GeoLocate,,"Brown, Bethany",,,
485d0cae-a7f0-45da-831c-8b6bb65ab084,0038253MOR,41.815142,41.815142,-88.06627,-88.06627,GOOD,*,,PS,,GOOD,41.815142,-88.06627,WGS84,2404m,2404m,GOOD,GeoLocate,Spontaneous.,"Brown, Bethany",,,
3a27ba34-347a-4f3d-9e0c-8c56c0e89e89,0043950MOR,41.813575,41.813575,-88.065755,-88.065755,GOOD,*,,PS,,PROBLEM,41.813575,-88.065755,WGS84,76m,76m,GOOD,GeoLocate,"Original Source: Kankakee River St. Park,Will C Irregularly-shaped tree 20' high and 12' wide in good condition. Bark scaled and brown. Twig smooth and brown. Fruit green, RHS #144-A. Good foliage; shiny dark green leaves. See Herbarium staff for additional fruit.",Louise and Lee,based on collectors description,,
2d889b5e-2ac1-4b70-bd89-8ce6411bd4a9,0027257MOR,41.814727,41.814727,-88.048439,-88.048439,GOOD,*,,PS,,GOOD,41.814727,-88.048439,WGS84,98m,98m,GOOD,GeoLocate,"45 ft. tree Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: Longest terminal bud 6 mm long, silky-pubescent on distal 1/2; acorns with partial rings of pits at the stylar end, ~ 3mm diam; acorn cap scales weakly tuberculated, margins straight, bodies slightly glossy.",Louise and Lee,based on collectors description,,
e80d677e-3564-4958-b0cc-8cee3db94358,0027143MOR,41.814375,41.814375,-88.075883,-88.075883,GOOD,*,,PS,,GOOD,41.814375,-88.075883,WGS84,168m,168m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
2216bf7c-bbc2-4865-99d7-8d182fc60b97,0027034MOR,41.834140,41.834140,-88.371572,-88.371572,GOOD,*,,PS,,GOOD,41.834140,-88.371572,WGS84,151m,151m,GOOD,GeoLocate,"A lone tree, 18' tall, 12' wide. Bark in plates, shredding, reddish color.",Louise and Lee,based on collectors description,,
9bed3a4f-994e-41e3-8726-8d7614fb0809,0027238MOR,41.815878,41.815878,-88.060208,-88.060208,GOOD,*,,PS,,GOOD,41.815878,-88.060208,WGS84,123m,123m,GOOD,GeoLocate,"Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: Longest terminal bud 4 mm long, sparely silky-pubescent on distal 1/2; acorns with rings of pits ~3 mm diam at stylar end.",Louise and Lee,based on collectors description,,
b567189f-246b-4474-930e-8d9b4c6dfe8b,0054082MOR,42.799254,42.799254,-88.683968,-88.683968,GOOD,*,,PS,,PROBLEM,42.799254,-88.683968,WGS84,461m,461m,GOOD,GeoLocate,"Georeferencing Source: GeoLocate, Uncertainty: 461m. Two sheets. Specimens detected by Galen Smith.","Brown, Bethany",,,
2ec4f45f-3822-4f4c-a3de-8de9b70166ab,0038237MOR,41.705727,41.705727,-87.969142,-87.969142,GOOD,*,,PS,,GOOD,41.705727,-87.969142,WGS84,2868m,2868m,GOOD,GeoLocate,In a huge colony.,"Brown, Bethany",,,
10847b6f-d6c3-415c-ae4a-8e0c1b8550e9,0027319MOR,42.007265,42.007265,-86.54803,-86.54803,GOOD,*,,PS,,PROBLEM,42.007265,-86.54803,WGS84,199m,199m,GOOD,GeoLocate,"Tree 30' tall, 8"""" dbh.",Louise and Lee,based on collectors description,,
ef6ea1d7-098f-49ea-9b3f-8e4dbce805d5,0027529MOR,42.674554,42.674554,-87.839752,-87.839752,GOOD,*,,PS,,GOOD,42.674554,-87.839752,WGS84,222m,222m,GOOD,GeoLocate,w/photos,Louise and Lee,based on collectors description,,T3N R22E Sec. 36 E 1/2
59be2d2a-813d-4ef3-be4d-8e68dab5dbd0,0027270MOR,41.395935,41.395935,-87.763284,-87.763284,GOOD,*,,PS,,PROBLEM,41.395935,-87.763284,WGS84,212m,212m,GOOD,GeoLocate,"40-60' tall, 12-30"""" dbh Acorns collected. Acorn caps easy to find, but nuts difficult.",Louise and Lee,based on collectors description,,
d7309d20-0aa8-4cda-833c-8e885eb705e6,0027728MOR,41.303241,41.303241,-88.574507,-88.574507,GOOD,*,,PS,,PROBLEM,41.303241,-88.574507,WGS84,185m,185m,GOOD,GeoLocate,"40' tall, 28"""" dbh. Acorns plentiful. Acorns collected.",Louise and Lee,based on collectors description,,
32b5b07d-4589-4886-a172-8e8ab6ae4aeb,0043585MOR,41.815015,41.815015,-88.051078,-88.051078,GOOD,*,,PS,,GOOD,41.815015,-88.051078,WGS84,114m,114m,GOOD,GeoLocate,"Original Source: SD fr ARNOLD ARBORETUM Round tree 3' dbh, 45' high & 35' wide in poor condition with dieback throughout. Trunk bark fissured and dark gray. Twigs reddish-tan. Poison ivy climbing up 30'.",Louise and Lee,based on collectors description,,
1d3afebc-7ac9-487d-88fc-8eb8b62a061a,0044129MOR,41.814439,41.814439,-88.05391,-88.05391,GOOD,*,,PS,,GOOD,41.814439,-88.05391,WGS84,85m,85m,GOOD,GeoLocate,Original Source: Ks.State Teachers Col.,Louise and Lee,based on collectors description,,
98e84a2d-c235-4bc7-929d-8eff90bc7de6,0027246MOR,41.613634,41.613634,-87.552876,-87.552876,GOOD,*,,PS,,PROBLEM,41.613634,-87.552876,WGS84,172m,172m,GOOD,GeoLocate,"Large bud form Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: End buds 6-7 mm long, finely silky-pubescent on distal 1/2; acorns small, ellipsoid, lacking pits at the stylar end; cap scales somewhat tuberculated, but not outside the range of Q. ellipsoidalis.",Louise and Lee,based on collectors description,,
e807f14b-4a10-4bf5-a590-8f30972f086f,0043840MOR,41.815526,41.815526,-88.051851,-88.051851,GOOD,*,,PS,,PROBLEM,41.815526,-88.051851,WGS84,103m,103m,GOOD,GeoLocate,"Original Source: Donaldson Nurseries,Sparta,KY Round shaped tree 40' high & 40' wide in good condition. Loaded with acorns; acorns cover the ground. Has good foliage. Bark deeply fissured and dark gray. Twig smooth and brown. Fruit green and brown, RHS #144-C.",Louise and Lee,based on collectors description,,
a6ea7591-3078-43ca-9296-8ff9fb40e38c,0044006MOR,41.817573,41.817573,-88.075197,-88.075197,GOOD,*,,PS,,GOOD,41.817573,-88.075197,WGS84,195m,195m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
7f266aa5-cda5-485d-b042-9001e22306ad,0027698MOR,41.628617,41.628617,-87.78908,-87.78908,GOOD,*,,PS,,PROBLEM,41.628617,-87.78908,WGS84,175m,175m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
55126c88-2ac2-4468-b95f-901d5c85ae12,0038314MOR,41.686195,41.686195,-88.432407,-88.432407,GOOD,*,,PS,,PROBLEM,41.686195,-88.432407,WGS84,734m,734m,GOOD,GeoLocate,County Voucher supplementing earlier sight record.,"Brown, Bethany",,,T37N R7E Sec. 16 NE 1/4
545a776b-7462-4f04-a2df-9143a25bb2c7,0027232MOR,41.605146,41.605146,-87.554087,-87.554087,GOOD,*,,PS,,PROBLEM,41.605146,-87.554087,WGS84,417m,417m,GOOD,GeoLocate,"Most trees with descending branches, 15-17 m tall, to 3-4 dm d.b.h., acorns with rings at apex. Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: End bud silky-pubescent on distal 1/2; acorn cap scales pubescent to glossy; caps sparsely kinky-pubescent on inner surface.",Louise and Lee,based on Collectors descripton,,T36N R15E Sec. 18 SW 1/4
b7173caa-02a4-458d-8230-9144df5d45f6,0044024MOR,41.813159,41.813159,-88.063609,-88.063609,GOOD,*,,PS,,GOOD,41.813159,-88.063609,WGS84,135m,135m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
90eac35f-d541-40bd-9969-91e4620bb90f,0027443MOR,41.464383,41.464383,-87.681033,-87.681033,GOOD,*,,PS,,PROBLEM,41.464383,-87.681033,WGS84,90m,90m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
709b405e-77d9-4347-aae0-926662546b1f,0044027MOR,41.815078,41.815078,-88.051421,-88.051421,GOOD,*,,PS,,GOOD,41.815078,-88.051421,WGS84,52m,52m,GOOD,GeoLocate,"Original Source: Morton Arboretum Irregularly shaped tree 40' high and 25' wide in good condition but with some dead branches. Bark fissured and gray. Twig smooth and green. Fruit green, RHS #145-B, and brown, RHS #164-A.",Louise and Lee,based on collectors description,,
469aef35-551b-426a-a967-934c74e7baa8,0027187MOR,41.567504,41.567504,-88.593755,-88.593755,GOOD,*,,PS,,GOOD,41.567504,-88.593755,WGS84,57m,57m,GOOD,GeoLocate,Tree ca. 50' high.,Louise and Lee,based on collectors description,,"T36N R6E Sec. 30 SW 1/4, SE 1/4, NW 1/4"
1458e6a1-09eb-491a-bde9-935629b317f9,0050704MOR,42.260924,42.260924,-87.889491,-87.889491,GOOD,*,,PS,Hill's Oak Molecular Studies 2005-2006: Taxonomy/hybridization In Hill's Oak: Molecular Studies Funded By A Franklin Research Grant From Aps: 2005-2006,GOOD,42.260924,-87.889491,WGS84,200m,200m,GOOD,GeoLocate,"Lovely, tall, cylindrical individual, with smooth bark about 20' up, ca. 30"""" dbh.",Louise and Lee,based on collectors description,,
f4e20d5f-1104-4c81-a4c2-9422af89f8c8,0027248MOR,41.619172,41.619172,-87.790445,-87.790445,GOOD,*,,PS,,GOOD,41.619172,-87.790445,WGS84,210m,210m,GOOD,GeoLocate,"Additional annotation label information by Andrew Hipp (MOR), May 16, 2007: Terminal buds densely gray-pubescent on the distal 1/2, angular in cross section,... (see Comments for more) Cont'd from Attributes: ...to 6.5 mm long; acorn cap scales tuberculated, glossy, with elongate tips and, at least on some caps, noticeably concave margins. No pitting to speak of at the stylar end of the acorn, but otherwise this appears to be Q. coccinea.",Louise and Lee,based on collectors description,,
9000fcfb-fe35-47f6-88f4-9458a93349c8,0027438MOR,42.174337,42.174337,-88.198161,-88.198161,GOOD,*,,PS,,PROBLEM,42.174337,-88.198161,WGS84,160m,160m,GOOD,GeoLocate,"40-50' tall, 12-42"""" dbh. See #883 for misc. comments. This collection given different number only because it's a different county, by virtue of being on the west side of the road.",Louise and Lee,based on Collectors descripton,,
70e0dc85-9633-472f-9179-947d7a97ef5c,0040417MOR0,#N/A,#N/A,#N/A,#N/A,#N/A,*,,PS,,#N/A,41.815174,-88.072107,WGS84,91m,#N/A,#N/A,GeoLocate,"Original Source: Plant from A.B. Mead Oval shaped tree 20' high and 12' wide in good condition. Single trunk with gray, fissured bark. Twig gray; fruit brown, RHS #165-A.",Louise and Lee,based on collectors description,,
9dced446-f8fd-4ade-9bcc-94e61b47bcbb,0044003MOR,41.815270,41.815270,-88.051336,-88.051336,GOOD,*,,PS,,GOOD,41.815270,-88.051336,WGS84,149m,149m,GOOD,GeoLocate,Original Source: Mount Airy,Louise and Lee,based on collectors description,,
f7cd2151-ef4e-4afb-9af8-9526da98efd0,0051327MOR,41.737096,41.737096,-86.763847,-86.763847,GOOD,*,,PS,,PROBLEM,41.737096,-86.763847,WGS84,153m,153m,GOOD,GeoLocate,This collection was made in an effort to document the entire vascular flora of Sebert Woods Nature Preserve.,Louise and Lee,based on collectors description,,T38N R3W Sec. 16 (null)
673685b6-3ce1-4cfa-96f4-956b5ba9d7c0,0027247MOR,41.613570,41.613570,-87.553219,-87.553219,GOOD,*,,PS,,PROBLEM,41.613570,-87.553219,WGS84,216m,216m,GOOD,GeoLocate,"Mature 40 yr tree, 15 m tall. Additional annotation label information by Andrew Hipp (MOR), May 16, 2007: This appears to be one of the Hill's oak forms w/flattened, thick-margined acorn caps. The scale bodies are somewhat... (see Comments for more) Cont'd from Attributes: ...tuberculated and tips somewhat elongate, but not outside the range of what I expect for Q. ellipsoidalis, and the nuts have very minimal if any pitting at the stylar end. Longest terminal bud 5.25 mm long, sparsely silky-pubescent on the distal 1/2.",Louise and Lee,based on collectors description,,
87d09d74-a0ce-41c2-846b-95dfa7a07012,0027395MOR,42.838760,42.838760,-88.097207,-88.097207,GOOD,*,,PS,,PROBLEM,42.838760,-88.097207,WGS84,166m,166m,GOOD,GeoLocate,Det. G. Ware.,Louise and Lee,based on collectors description,,
0f108a3f-42b7-4c29-8646-9606f548bc30,0027241MOR,41.815462,41.815462,-88.044984,-88.044984,PROBLEM,*,,PS,,PROBLEM,41.818060,-88.05917,WGS84,136,136m,PROBLEM,GEOLocate,"Additional annotation label information by Andrew Hipp (MOR) on May 16, 2007: Buds alone are not conclusive; however, Hill's oak dominates at this site and is the best fit to these specimens.",Louise and Lee,based on collectors description,I'm not sure where the lat and long pop came from as the SEINet georeference has it go from null to other lat and longs. 2021- went with the Louise and Lee georeference and the corresponding datum and llresolution-,
1cb03dec-4d0b-4e03-8678-96113077f94c,0043578MOR,41.814119,41.814119,-88.052065,-88.052065,GOOD,*,,PS,,PROBLEM,41.814119,-88.052065,WGS84,71m,71m,GOOD,GeoLocate,Original Source: Arnold Arb.,Louise and Lee,based on collectors description,,
cfe219cf-dc84-4c94-ac09-9682ddceca86,0038234MOR,41.490935,41.490935,-87.470614,-87.470614,GOOD,*,,PS,,PROBLEM,41.490935,-87.470614,WGS84,50m,50m,GOOD,GeoLocate,,"Brown, Bethany",,,"T35N R9W Sec. 16 NW 1/4, NW 1/4"
5aea46f9-9e82-4c9c-b1cf-9696bffebf60,0043540MOR,41.818117,41.818117,-88.05361,-88.05361,GOOD,*,,PS,,GOOD,41.818117,-88.05361,WGS84,43m,43m,GOOD,GeoLocate,"Oval shaped tree, 50' high and 30' wide, in good condition with a few dead branches underneath. Two trunks. Bark fissured and dark brown. Twig smooth and gray/brown. Fruit brown, RHS #177-B. Acorns on ground. See staff for fruit.",Louise and Lee,based on collectors description,,
aa3e4cf6-2bca-498a-bf82-96c322ce4046,0027261MOR,41.025473,41.025473,-86.995913,-86.995913,GOOD,*,,PS,,GOOD,41.025473,-86.995913,WGS84,181m,181m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,"T30N R5W Sec. 28 NW 1/4, NE 1/4"
cef95a20-b4ea-4c2a-a960-9722aabe83e8,0044143MOR,41.816438,41.816438,-88.06921,-88.06921,GOOD,*,,PS,,PROBLEM,41.816438,-88.06921,WGS84,100m,100m,GOOD,GeoLocate,"Original Source: PLT, Princeton Nurs.",Louise and Lee,based on collectors description,,
ab26bb65-8cc4-4053-a0ab-972abddcb558,0044029MOR,41.815398,41.815398,-88.052451,-88.052451,GOOD,*,,PS,,GOOD,41.815398,-88.052451,WGS84,69m,69m,GOOD,GeoLocate,"Original Source: Camp Dix,NJ collected by Dr. Everett Cone shaped tree 40' high & 25' wide in good condition. Bark fissured & brown. Twig smooth and light brown. Fruit green/tan, RHS #146-D and #164-B. Nicely shaped, has some twig dieback, well fruited.",Louise and Lee,based on collectors description,,
bfaecf24-a0b2-4379-b68c-973ef6b939d5,0027531MOR,41.407447,41.407447,-87.603564,-87.603564,GOOD,*,,PS,,GOOD,41.407447,-87.603564,WGS84,181m,181m,GOOD,GeoLocate,Buds and fruit indicative to Q. coccinea v. ellipsoidalis & Q. velutina.,Louise and Lee,based on collectors description,,
c8982c20-582d-4772-985f-97b32981f56d,0027404MOR,41.303004,41.303004,-88.575179,-88.575179,GOOD,*,,PS,,GOOD,41.303004,-88.575179,WGS84,270m,270m,GOOD,GeoLocate,"40' tall, 8-16"""" dbh. Several trees. Acorns and twigs collected from ground. Acorns and leaves more likely to go together for 836b.",Louise and Lee,based on Collectors descripton,,
69783a42-75f7-459a-9d22-98d9097030ab,0027409MOR,41.813383,41.813383,-88.075969,-88.075969,GOOD,*,,PS,,GOOD,41.813383,-88.075969,WGS84,136m,136m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
45db85a4-c08a-4b67-a3de-98eabb9a4c7d,0043766MOR,41.814567,41.814567,-88.053481,-88.053481,GOOD,*,,PS,,GOOD,41.814567,-88.053481,WGS84,83m,83m,GOOD,GeoLocate,"Original Source: unknown Oval-shaped tree 50' high and 20' wide in fair condition. Leaf damage, possibly insects or disease. Multistem. Bark plated and gray-brown. Fruit green.",Louise and Lee,based on collectors description,,
b1cdb7bc-323f-4742-a38a-99264196c0dd,0043994MOR,41.814311,41.814311,-88.050048,-88.050048,GOOD,*,,PS,,GOOD,41.814311,-88.050048,WGS84,195m,195m,GOOD,GeoLocate,Original Source: fr 300-46 Female flowers,Louise and Lee,based on collectors description,,
90482c9d-5d34-45be-81ab-9975e9cadf8d,0053697MOR,41.739706,41.739706,-86.770006,-86.770006,GOOD,*,,PS,,PROBLEM,41.739706,-86.770006,WGS84,162m,162m,GOOD,GeoLocate,This collection was made in an effort to document the entire vascular flora of Sebert Woods Nature Preserve.,Louise,based on collectors description,,
4e175149-14bd-4e05-a4ae-999ec67b0bd3,0044017MOR,41.814631,41.814631,-88.051078,-88.051078,GOOD,*,,PS,,GOOD,41.814631,-88.051078,WGS84,172m,172m,GOOD,GeoLocate,Original Source: fr 167-38 fr Princeton Male and female flowers,Louise and Lee,based on collectors description,,
4048a454-47cb-418c-89ca-9a2790bc5b4f,0043776MOR,41.816550,41.816550,-88.080475,-88.080475,GOOD,*,,PS,,GOOD,41.816550,-88.080475,WGS84,81m,81m,GOOD,GeoLocate,"Original Source: Unknown Irregularly shaped tree 40' plus high and 30' plus wide in good condition but with extensive cicada damage. Large, stately, open-grown tree. Bark fissured and gray. Twig smooth and brown. Fruit green, immature acorns.",Louise and Lee,based on collectors description,,
5e4b7415-8a6c-42c7-801e-9a706e22e931,0044025MOR,41.815590,41.815590,-88.051765,-88.051765,GOOD,*,,PS,,GOOD,41.815590,-88.051765,WGS84,168m,168m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
4651ad47-2403-41b5-b259-9bab06e95f9b,0038220MOR,41.189822,41.189822,-87.156086,-87.156086,GOOD,*,,PS,,GOOD,41.189822,-87.156086,WGS84,491m,491m,GOOD,GeoLocate,"2 sheets, which together contain the entire length of one plant. County Voucher supplementing earlier sight record","Brown, Bethany",,,"T32N R6W Sec. 30 S 1/2, SW 1/4"
bfb4640c-5ec9-407b-b91a-9c0653562d4d,0043569MOR,41.811656,41.811656,-88.071763,-88.071763,GOOD,*,,PS,,GOOD,41.811656,-88.071763,WGS84,132m,132m,GOOD,GeoLocate,"Original Source: PLT fr Charles Deam, IN Oval tree 50' high & 30' wide, 18"""" dbh in good condition. Trunk bark platted, fissured and gray. Twigs glaucous and chesnut-colored, flower greenish.",Louise and Lee,based on collectors description,,
94b8fc9d-1217-419c-8c20-9c2a855cc0c3,0043928MOR,41.814631,41.814631,-88.051078,-88.051078,GOOD,*,,PS,,GOOD,41.814631,-88.051078,WGS84,61m,61m,GOOD,GeoLocate,"Original Source: Morton Arboretum Oval shaped tree 50' high and 40' wide in good condition; branches come down to ground. Bark plated and brown. Twig smooth and brown. Fruit green, RHS #144-A.",Louise and Lee,based on collectors description,,
ba3f283e-33de-4389-b4e8-9c3530413dee,0027095MOR,41.686973,41.686973,-86.951821,-86.951821,GOOD,*,,PS,,PROBLEM,41.686973,-86.951821,WGS84,131m,131m,GOOD,GeoLocate,,Louis and Andrew,"We're assuming ""Main Ave"" is an error, for ""Maine Ave.""; appears to be correct based on Google Maps search",,T37N R5W Sec. 2 near center of SE 1/4
5fa28122-d1c2-442f-aaad-9c7f231d8ddb,0043531MOR,41.813047,41.813047,-88.073748,-88.073748,GOOD,*,,PS,,PROBLEM,41.813047,-88.073748,WGS84,58m,58m,GOOD,GeoLocate,"Original Source: PLT spont at MOR Fissured bark. Twig glaucous and brown. Flower yellowish green, RHS #154-A.",Louise and Lee,based on collectors description,,
05a4ec95-5610-4c8d-8a26-9cda8e32424e,0027400MOR,41.814695,41.814695,-88.051164,-88.051164,GOOD,*,,PS,,GOOD,41.814695,-88.051164,WGS84,125m,125m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,
41519bdb-bc7b-451e-bfd9-9d74a92768d4,0027302MOR,41.015458,41.015458,-87.478557,-87.478557,PROBLEM,*,,PS,,PROBLEM,41.015345,-87.478713,WGS84,173m,165m,PROBLEM,GeoLocate,,Louise and Lee,based on collectors description,,
77516dc9-1be8-468b-894d-9dffef3daaf7,0027054MOR,41.835285,41.835285,-86.62354,-86.62354,GOOD,*,,PS,,GOOD,41.835285,-86.62354,WGS84,404m,404m,GOOD,GeoLocate,,Louise and Lee,based on collectors desc. & 1/2 sec left larger uncertainty because of area size,,T7S R20W Sec. 27 W 1/2
532ffdf4-bedf-4e42-8a71-9e18de52ae8d,0027226MOR,41.913866,41.913866,-88.187969,-88.187969,GOOD,*,,PS,,PROBLEM,41.913866,-88.187969,WGS84,112m,112m,GOOD,GeoLocate,30' tall.,Louise and Lee,based on collectors description,,
80541a01-0d0c-4a06-b1d3-9e2188e1762f,0027351MOR,42.267406,42.267406,-88.924468,-88.924468,GOOD,*,,PS,,GOOD,42.267406,-88.924468,WGS84,194m,194m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,"T44N R3E Sec. 30 NE 1/4, NE 1/4"
1f35319b-fcdc-4fd7-9455-9f86d9f3beab,0027227MOR,41.913947,41.913947,-88.187638,-88.187638,GOOD,*,,PS,,GOOD,41.913947,-88.187638,WGS84,123m,123m,GOOD,GeoLocate,"Only 3 trees in area, collected from 2.",Louise and Lee,based on Collectors descripton,,
12ca350b-866c-4e8d-90dc-9ffee8a135d2,0027264MOR,41.203542,41.203542,-87.980878,-87.980878,GOOD,*,,PS,,GOOD,41.203542,-87.980878,WGS84,92m,92m,GOOD,GeoLocate,"50-60' tall, 30'-4.5' dbh.",Louise and Lee,based on Collectors descripton,,
e627a14a-5632-4299-a5e5-a030c2980ed7,0038251MOR,41.354522,41.354522,-88.305262,-88.305262,GOOD,*,,PS,"Argonne National Lab, Land Reclamation Program. Funded by Illinois Institute For Environmental Quality, Project #80-027",PROBLEM,41.354522,-88.305262,WGS84,2031m,2031m,GOOD,GeoLocate,,"Brown, Bethany",,,
f938f5b7-8278-47ef-99d8-a04e4fea6f68,0038321MOR,41.224158,41.224158,-86.78152,-86.78152,GOOD,*,,PS,,GOOD,41.224158,-86.78152,WGS84,969m,969m,GOOD,GeoLocate,County Voucher supplementing earlier sight record.,"Brown, Bethany",,,"T32N R3W Sec. 17 NW 1/4, SE 1/4"
4b9655ca-ebab-465e-b594-a09927327328,0027231MOR,42.014363,42.014363,-88.264631,-88.264631,PROBLEM,*,,PS,,PROBLEM,42.013597,-88.264714,WGS84,140m,167m,PROBLEM,GeoLocate,"Original Source: No acorns available on this specimen, but the label indicates they are """"sparingly pubescent within."""" This, combined with the evenly gray-pubescent endbuds, suggests possible introgression from Q. velutina. 45' tall, 24"""" dbh. Some large branches conspiciously pendant. This collection from single tree with traits similar to 859a. Leaves scarlet, but fading. Cup width 1.5-1.6 cm. Nut length 1.0-1.6 cm. Caps sparingly pubescent within. Several other large trees of similar habit in area. Add'l annotation label information by A. Hipp (MOR), May 15, 2007: No acorns, but label indicates sparingly pubescent within. This, combined with evenly gray-pubescent endbuds, suggests possible introgression from Q. velutina.",Louise and Lee,based on Collectors descripton.,,
2ead997c-47fb-43da-91ed-a0ac205702b6,0027267MOR,41.678001,41.678001,-88.360892,-88.360892,GOOD,*,,PS,,GOOD,41.678001,-88.360892,WGS84,103m,103m,GOOD,GeoLocate,"Scattered population of large, open-grown, 24"""" dbh trees.",Louise,"based on Oswego Cemetary[Oswego Township Cemetary] the other cemeteries in area do not come close to the corrected section & 1/4 section [TRS: T37N R8E S19 Nw 1/4, NE 1/4]",,"T37N R8E Sec. 19 NE 1/4, NE 1/4"
e050bc9f-8ee6-4168-aa2f-a0fea5542644,0027439MOR,42.785581,42.785581,-88.21432,-88.21432,GOOD,*,,PS,,GOOD,42.785581,-88.21432,WGS84,208m,208m,GOOD,GeoLocate,,Louise and Lee,based on collectors description,,T4N R20E Sec. 7 SW 1/4
7367c8b8-8ca1-4735-888f-a0ff2e06a227,0043549MOR,41.815078,41.815078,-88.04919,-88.04919,GOOD,*,,PS,,PROBLEM,41.815078,-88.04919,WGS84,136m,136m,GOOD,GeoLocate,Original Source: Seed from NY B.G.,Louise and Lee,based on collectors description,,
cccea7a9-7684-47e9-8766-a154ca080cf5,0043791MOR,41.812264,41.812264,-88.073652,-88.073652,GOOD,*,,PS,,PROBLEM,41.812264,-88.073652,WGS84,53m,53m,GOOD,GeoLocate,"Original Source: MOR grounds,Oak Collection. Irregular shaped tree 18' high and 10' wide in fair condition; has cicada damage. Bark fissured and brown. Twig smooth and gray. Fruit greenl; has abundant acorns.",Louise and Lee,based on collectors description,,
cc7c142d-25a9-4214-aa69-a18f541875f8,0027722MOR,41.604697,41.604697,-87.555375,-87.555375,GOOD,*,,PS,,PROBLEM,41.604697,-87.555375,WGS84,323m,323m,GOOD,GeoLocate,"Tree with pendant branches, 12-15 m tall, to 2-3 dm d.b.h., acorns tiny, cap covering 1/5 of nut.",Louise and Lee,based on Collectors descripton,,T36N R15E Sec. 18 SW 1/4
75619727-7093-4fc0-a642-a1ac9dbbd0be,0038256MOR,41.870322,41.870322,-88.131099,-88.131099,GOOD,*,,PS,,GOOD,41.870322,-88.131099,WGS84,199m,199m,GOOD,GeoLocate,,"Brown, Bethany",,,
eb883fb9-aacd-4ddb-84fd-a1d518458ad8,0044144MOR,41.816358,41.816358,-88.060434,-88.060434,GOOD,*,,PS,,GOOD,41.816358,-88.060434,WGS84,667m,667m,GOOD,GeoLocate,"Original Source: SD fr ARNOLD ARB. Sown December 13, 1922. Germinated May 26, 1923.",Louise and Lee,based on collectors description,,
3a653d69-5c96-4714-be3a-a24ec97cb44a,0027038MOR,41.785166,41.785166,-88.440339,-88.440339,GOOD,*,,PS,,PROBLEM,41.785166,-88.440339,WGS84,191m,191m,GOOD,GeoLocate,"30"""" dbh, 60' tall. Single tree. Good condition.",Louise and Lee,based on collectors description,,
60c94236-c9bd-4177-a391-a2e1b2aeb827,0043959MOR,41.815750,41.815750,-88.066871,-88.066871,GOOD,*,,PS,,GOOD,41.815750,-88.066871,WGS84,105m,105m,GOOD,GeoLocate,Original Source: PLT fr Kohankie/Ohio,Louise and Lee,based on collectors description,,
11424b92-5d91-411f-b60e-a3831da3a249,0038319MOR,41.253303,41.253303,-88.197772,-88.197772,GOOD,*,,PS,,GOOD,41.253303,-88.197772,WGS84,969m,969m,GOOD,GeoLocate,Colony homogeneous! County Voucher supplementing earlier sight record,"Brown, Bethany",,,"T32N R9E Sec. 16 S 1/2, SE 1/4"
d6a78d21-1be6-41cb-be67-a3ba9f51c9a9,0027444MOR,41.575087,41.575087,-87.955257,-87.955257,GOOD,*,,PS,,GOOD,41.575087,-87.955257,WGS84,210m,210m,GOOD,GeoLocate,"30-60' tall, 13""""-3' dbh. Seedlings common. Inner bark buff colored. Few acorns. Acorns collected.",Louise and Lee,based on Collectors descripton,,
